Algorithm,Data,Accuracy,F1 Score,Precission,Recall,Kappa,AUC,prob
DecisionTreeClassifier'>,Test,0.7678132678132679,0.8413383702104695,0.8747506234413965,0.8103846598128682,0.4109755877446233,0.8236962783875166,0.6363265306122449
DecisionTreeClassifier'>,Test,0.7678132678132679,0.8413383702104695,0.8747506234413965,0.8103846598128682,0.4109755877446233,0.8236962783875166,0.656530612244898
DecisionTreeClassifier'>,Test,0.7400403650403651,0.811707503098484,0.9023528580512965,0.7376111817026684,0.40537576806719755,0.8236962783875166,0.676734693877551
DecisionTreeClassifier'>,Test,0.7400403650403651,0.811707503098484,0.9023528580512965,0.7376111817026684,0.40537576806719755,0.8236962783875166,0.6969387755102041
DecisionTreeClassifier'>,Test,0.7400403650403651,0.811707503098484,0.9023528580512965,0.7376111817026684,0.40537576806719755,0.8236962783875166,0.7171428571428571
DecisionTreeClassifier'>,Test,0.7400403650403651,0.811707503098484,0.9023528580512965,0.7376111817026684,0.40537576806719755,0.8236962783875166,0.7373469387755102
DecisionTreeClassifier'>,Test,0.7400403650403651,0.811707503098484,0.9023528580512965,0.7376111817026684,0.40537576806719755,0.8236962783875166,0.7575510204081632
DecisionTreeClassifier'>,Test,0.6754563004563005,0.7425966523993458,0.9340803641775366,0.6162642947903431,0.3501130029266274,0.8236962783875166,0.7777551020408163
DecisionTreeClassifier'>,Test,0.6744471744471745,0.7414453968917695,0.9345572733661279,0.6144738362019175,0.34925019758375553,0.8236962783875166,0.7979591836734694
DecisionTreeClassifier'>,Test,0.6640926640926641,0.7296991950289508,0.9386012715712988,0.5968580339609565,0.3397980543242991,0.8236962783875166,0.8181632653061224
DecisionTreeClassifier'>,Test,0.6353983853983854,0.6959385290889132,0.9494808306709265,0.5492664895460321,0.3139398707244164,0.8236962783875166,0.8383673469387755
DecisionTreeClassifier'>,Test,0.5896805896805897,0.6385840160766734,0.9649614576033637,0.47718609217973895,0.27321957898268,0.8236962783875166,0.8585714285714285
DecisionTreeClassifier'>,Test,0.5896805896805897,0.6385840160766734,0.9649614576033637,0.47718609217973895,0.27321957898268,0.8236962783875166,0.8787755102040816
DecisionTreeClassifier'>,Test,0.581081081081081,0.6273805807055886,0.9672683513838749,0.46424858496014787,0.2654579607922578,0.8236962783875166,0.8989795918367347
DecisionTreeClassifier'>,Test,0.581081081081081,0.6273805807055886,0.9672683513838749,0.46424858496014787,0.2654579607922578,0.8236962783875166,0.9191836734693878
DecisionTreeClassifier'>,Test,0.5634871884871885,0.604397789176508,0.9700063816209317,0.43895113780755457,0.24886252617497906,0.8236962783875166,0.9393877551020408
DecisionTreeClassifier'>,Test,0.4951737451737452,0.5086685455632419,0.9757536041939712,0.34399907589234147,0.1865195076184617,0.8236962783875166,0.9595918367346938
DecisionTreeClassifier'>,Test,0.24280449280449282,0.006447898675877951,1.0,0.0032343768048977706,0.0015573644889624871,0.8236962783875166,0.9797959183673469
DecisionTreeClassifier'>,Test,0.24034749034749034,0.0,0.0,0.0,0.0,0.8236962783875166,1.0
LogisticRegression'>,Train,0.7662776412776413,0.8666349548106052,0.7648592514030669,0.9996534596280466,0.042362337586167476,0.5806420785370894,0.01
LogisticRegression'>,Train,0.7767199017199017,0.8718297443646895,0.7729891474253048,0.9996534596280466,0.10503270612224258,0.5806420785370894,0.030204081632653063
LogisticRegression'>,Train,0.779966654966655,0.8734576467916529,0.7755522695702828,0.9996534596280466,0.12396695329669483,0.5806420785370894,0.05040816326530612
LogisticRegression'>,Train,0.7807125307125307,0.8738324834654415,0.7761434977578475,0.9996534596280466,0.12828086110482595,0.5806420785370894,0.07061224489795918
LogisticRegression'>,Train,0.7812829062829063,0.8741129826510771,0.7766210455463316,0.9995957028993878,0.13172787910639816,0.5806420785370894,0.09081632653061224
LogisticRegression'>,Train,0.7821165321165321,0.8745199110572064,0.7773335729045009,0.99948018944207,0.13683295002238127,0.5806420785370894,0.11102040816326529
LogisticRegression'>,Train,0.7828185328185329,0.874860956618465,0.777942631058358,0.9993646759847522,0.14116442040572708,0.5806420785370894,0.13122448979591836
LogisticRegression'>,Train,0.784047034047034,0.8754554655870446,0.779023687291723,0.9991336490701167,0.14878350234605742,0.5806420785370894,0.15142857142857144
LogisticRegression'>,Train,0.7864162864162865,0.8766408190157621,0.7809734513274337,0.9990181356127988,0.16248488793824967,0.5806420785370894,0.1716326530612245
LogisticRegression'>,Train,0.7884345384345385,0.8776390580592773,0.7827011858423101,0.9987871086981633,0.17438220697925477,0.5806420785370894,0.19183673469387755
LogisticRegression'>,Train,0.7906282906282907,0.8787293519695044,0.7845797785442004,0.9985560817835277,0.18713514907095374,0.5806420785370894,0.2120408163265306
LogisticRegression'>,Train,0.7932607932607932,0.880040733197556,0.7868524082673223,0.9982672981402333,0.20229505346431376,0.5806420785370894,0.23224489795918368
LogisticRegression'>,Train,0.7956300456300456,0.8812037745473094,0.789002557544757,0.9978052443109622,0.21625997035042877,0.5806420785370894,0.2524489795918367
LogisticRegression'>,Train,0.7972095472095472,0.8819593421187046,0.7905411592345023,0.9972854337530322,0.22596935037828714,0.5806420785370894,0.2726530612244898
LogisticRegression'>,Train,0.7981309231309232,0.8823724913715966,0.7915691940736663,0.9967078664664434,0.23222374454083405,0.5806420785370894,0.29285714285714287
LogisticRegression'>,Train,0.7988329238329238,0.8826255023935694,0.7926341440985792,0.9956682453505833,0.23832592888587567,0.5806420785370894,0.3130612244897959
LogisticRegression'>,Train,0.7997981747981748,0.88293095928368,0.7943036513871579,0.993820030033499,0.24756303510802036,0.5806420785370894,0.333265306122449
LogisticRegression'>,Train,0.8001053001053001,0.8828791773778921,0.7955156119707217,0.9917985445304378,0.2536386573384465,0.5806420785370894,0.35346938775510206
LogisticRegression'>,Train,0.8000614250614251,0.8826211266517271,0.7965502812776047,0.9895460321127412,0.25833317361724883,0.5806420785370894,0.3736734693877551
LogisticRegression'>,Train,0.7999297999298,0.8822435698791447,0.7978514712751051,0.9866004389511378,0.2640032504902843,0.5806420785370894,0.39387755102040817
LogisticRegression'>,Train,0.8005879255879256,0.8822813333678676,0.7998121624794553,0.9837126025181934,0.2734277135707004,0.5806420785370894,0.4140816326530612
LogisticRegression'>,Train,0.8004124254124254,0.8818226690567117,0.8013598375749563,0.9802471987986601,0.27972450566269125,0.5806420785370894,0.4342857142857143
LogisticRegression'>,Train,0.7999297999298,0.8810703666997028,0.8032623169107856,0.9755689037772901,0.28683743342632506,0.5806420785370894,0.45448979591836736
LogisticRegression'>,Train,0.7997542997542998,0.8805860805860807,0.804936381899933,0.97193022987178,0.2932150012944933,0.5806420785370894,0.4746938775510204
LogisticRegression'>,Train,0.7992716742716742,0.8798928880837993,0.8065649516292054,0.9678872588656579,0.2987860537767495,0.5806420785370894,0.49489795918367346
LogisticRegression'>,Train,0.7984819234819235,0.8790520078999341,0.8078505396641015,0.9640175580455123,0.3024674545266375,0.5806420785370894,0.5151020408163265
LogisticRegression'>,Train,0.7969024219024219,0.8777046841562971,0.8088328382918635,0.9593970197528012,0.3038085197748446,0.5806420785370894,0.5353061224489796
LogisticRegression'>,Train,0.7955861705861705,0.8765664326400848,0.8097009446429445,0.9554695622039968,0.3050499710168967,0.5806420785370894,0.5555102040816327
LogisticRegression'>,Train,0.7945770445770446,0.8756440903054449,0.810582218725413,0.9520619152131223,0.3067209258981872,0.5806420785370894,0.5757142857142857
LogisticRegression'>,Train,0.7926026676026676,0.8741513804211815,0.810836173260236,0.9481922143929767,0.30481524520549463,0.5806420785370894,0.5959183673469388
LogisticRegression'>,Train,0.7882151632151632,0.87100825739558,0.8105137514298503,0.9412614069539101,0.2976185359629807,0.5806420785370894,0.6161224489795918
LogisticRegression'>,Train,0.7823797823797823,0.8668313375932986,0.8099036724864539,0.9323668707404412,0.2876850874313547,0.5806420785370894,0.6363265306122449
LogisticRegression'>,Train,0.7729466479466479,0.8600708433604629,0.8085820326401952,0.9185630125909668,0.27110515810055813,0.5806420785370894,0.656530612244898
LogisticRegression'>,Train,0.7531590031590032,0.8456261661727582,0.805488761108207,0.8899734319048169,0.23763786786345298,0.5806420785370894,0.676734693877551
LogisticRegression'>,Train,0.7236749736749737,0.8230003934573661,0.8015108386249179,0.8456740210234492,0.19538396274811576,0.5806420785370894,0.6969387755102041
LogisticRegression'>,Train,0.6864250614250614,0.7922927141154931,0.7973676513600468,0.7872819683493127,0.1528458063974324,0.5806420785370894,0.7171428571428571
LogisticRegression'>,Train,0.63500351000351,0.7461320150141901,0.791006146878033,0.7060760078549151,0.10434175517957156,0.5806420785370894,0.7373469387755102
LogisticRegression'>,Train,0.5754650754650754,0.6849029568841997,0.7851276691055696,0.6073697585768743,0.06588147678219247,0.5806420785370894,0.7575510204081632
LogisticRegression'>,Train,0.5058792558792559,0.6006666193886958,0.7779206465833945,0.4891994917407878,0.03411779899267853,0.5806420785370894,0.7777551020408163
LogisticRegression'>,Train,0.42971217971217973,0.48498296219985737,0.7723372034326098,0.3534711793923992,0.015230442866386529,0.5806420785370894,0.7979591836734694
LogisticRegression'>,Train,0.3703053703053703,0.3663016601907453,0.7776527934008249,0.23957491047707058,0.013203153890609887,0.5806420785370894,0.8181632653061224
LogisticRegression'>,Train,0.32779045279045277,0.26655177366077837,0.7787412587412588,0.1607947325863463,0.008829674420196332,0.5806420785370894,0.8383673469387755
LogisticRegression'>,Train,0.29532292032292035,0.18135480911361437,0.7718004338394794,0.10274922028416311,0.0034747114099393794,0.5806420785370894,0.8585714285714285
LogisticRegression'>,Train,0.26886626886626885,0.10418234598430276,0.7523291925465838,0.05596627007046321,-0.0011333560654032127,0.5806420785370894,0.8787755102040816
LogisticRegression'>,Train,0.2533783783783784,0.049170251997541485,0.7547169811320755,0.025412960609911054,-0.0003382954155355389,0.5806420785370894,0.8989795918367347
LogisticRegression'>,Train,0.24662162162162163,0.022653537480790027,0.7803921568627451,0.011493589003118863,0.0006156140348313466,0.5806420785370894,0.9191836734693878
LogisticRegression'>,Train,0.24324324324324326,0.010782289515944024,0.7704918032786885,0.005429132493935543,0.0001533152921147085,0.5806420785370894,0.9393877551020408
LogisticRegression'>,Train,0.24122499122499122,0.00391659947010713,0.7083333333333334,0.001963728774402218,-0.0002849569103167138,0.5806420785370894,0.9595918367346938
LogisticRegression'>,Train,0.24078624078624078,0.0015002885170225045,0.8125,0.0007508374725655539,9.772043655587037e-05,0.5806420785370894,0.9797959183673469
LogisticRegression'>,Train,0.24034749034749034,0.0,0.0,0.0,0.0,0.5806420785370894,1.0
LogisticRegression'>,Test,0.7662776412776413,0.8666349548106052,0.7648592514030669,0.9996534596280466,0.042362337586167476,0.5806420785370894,0.01
LogisticRegression'>,Test,0.7767199017199017,0.8718297443646895,0.7729891474253048,0.9996534596280466,0.10503270612224258,0.5806420785370894,0.030204081632653063
LogisticRegression'>,Test,0.779966654966655,0.8734576467916529,0.7755522695702828,0.9996534596280466,0.12396695329669483,0.5806420785370894,0.05040816326530612
LogisticRegression'>,Test,0.7807125307125307,0.8738324834654415,0.7761434977578475,0.9996534596280466,0.12828086110482595,0.5806420785370894,0.07061224489795918
LogisticRegression'>,Test,0.7812829062829063,0.8741129826510771,0.7766210455463316,0.9995957028993878,0.13172787910639816,0.5806420785370894,0.09081632653061224
LogisticRegression'>,Test,0.7821165321165321,0.8745199110572064,0.7773335729045009,0.99948018944207,0.13683295002238127,0.5806420785370894,0.11102040816326529
LogisticRegression'>,Test,0.7828185328185329,0.874860956618465,0.777942631058358,0.9993646759847522,0.14116442040572708,0.5806420785370894,0.13122448979591836
LogisticRegression'>,Test,0.784047034047034,0.8754554655870446,0.779023687291723,0.9991336490701167,0.14878350234605742,0.5806420785370894,0.15142857142857144
LogisticRegression'>,Test,0.7864162864162865,0.8766408190157621,0.7809734513274337,0.9990181356127988,0.16248488793824967,0.5806420785370894,0.1716326530612245
LogisticRegression'>,Test,0.7884345384345385,0.8776390580592773,0.7827011858423101,0.9987871086981633,0.17438220697925477,0.5806420785370894,0.19183673469387755
LogisticRegression'>,Test,0.7906282906282907,0.8787293519695044,0.7845797785442004,0.9985560817835277,0.18713514907095374,0.5806420785370894,0.2120408163265306
LogisticRegression'>,Test,0.7932607932607932,0.880040733197556,0.7868524082673223,0.9982672981402333,0.20229505346431376,0.5806420785370894,0.23224489795918368
LogisticRegression'>,Test,0.7956300456300456,0.8812037745473094,0.789002557544757,0.9978052443109622,0.21625997035042877,0.5806420785370894,0.2524489795918367
LogisticRegression'>,Test,0.7972095472095472,0.8819593421187046,0.7905411592345023,0.9972854337530322,0.22596935037828714,0.5806420785370894,0.2726530612244898
LogisticRegression'>,Test,0.7981309231309232,0.8823724913715966,0.7915691940736663,0.9967078664664434,0.23222374454083405,0.5806420785370894,0.29285714285714287
LogisticRegression'>,Test,0.7988329238329238,0.8826255023935694,0.7926341440985792,0.9956682453505833,0.23832592888587567,0.5806420785370894,0.3130612244897959
LogisticRegression'>,Test,0.7997981747981748,0.88293095928368,0.7943036513871579,0.993820030033499,0.24756303510802036,0.5806420785370894,0.333265306122449
LogisticRegression'>,Test,0.8001053001053001,0.8828791773778921,0.7955156119707217,0.9917985445304378,0.2536386573384465,0.5806420785370894,0.35346938775510206
LogisticRegression'>,Test,0.8000614250614251,0.8826211266517271,0.7965502812776047,0.9895460321127412,0.25833317361724883,0.5806420785370894,0.3736734693877551
LogisticRegression'>,Test,0.7999297999298,0.8822435698791447,0.7978514712751051,0.9866004389511378,0.2640032504902843,0.5806420785370894,0.39387755102040817
LogisticRegression'>,Test,0.8005879255879256,0.8822813333678676,0.7998121624794553,0.9837126025181934,0.2734277135707004,0.5806420785370894,0.4140816326530612
LogisticRegression'>,Test,0.8004124254124254,0.8818226690567117,0.8013598375749563,0.9802471987986601,0.27972450566269125,0.5806420785370894,0.4342857142857143
LogisticRegression'>,Test,0.7999297999298,0.8810703666997028,0.8032623169107856,0.9755689037772901,0.28683743342632506,0.5806420785370894,0.45448979591836736
LogisticRegression'>,Test,0.7997542997542998,0.8805860805860807,0.804936381899933,0.97193022987178,0.2932150012944933,0.5806420785370894,0.4746938775510204
LogisticRegression'>,Test,0.7992716742716742,0.8798928880837993,0.8065649516292054,0.9678872588656579,0.2987860537767495,0.5806420785370894,0.49489795918367346
LogisticRegression'>,Test,0.7984819234819235,0.8790520078999341,0.8078505396641015,0.9640175580455123,0.3024674545266375,0.5806420785370894,0.5151020408163265
LogisticRegression'>,Test,0.7969024219024219,0.8777046841562971,0.8088328382918635,0.9593970197528012,0.3038085197748446,0.5806420785370894,0.5353061224489796
LogisticRegression'>,Test,0.7955861705861705,0.8765664326400848,0.8097009446429445,0.9554695622039968,0.3050499710168967,0.5806420785370894,0.5555102040816327
LogisticRegression'>,Test,0.7945770445770446,0.8756440903054449,0.810582218725413,0.9520619152131223,0.3067209258981872,0.5806420785370894,0.5757142857142857
LogisticRegression'>,Test,0.7926026676026676,0.8741513804211815,0.810836173260236,0.9481922143929767,0.30481524520549463,0.5806420785370894,0.5959183673469388
LogisticRegression'>,Test,0.7882151632151632,0.87100825739558,0.8105137514298503,0.9412614069539101,0.2976185359629807,0.5806420785370894,0.6161224489795918
LogisticRegression'>,Test,0.7823797823797823,0.8668313375932986,0.8099036724864539,0.9323668707404412,0.2876850874313547,0.5806420785370894,0.6363265306122449
LogisticRegression'>,Test,0.7729466479466479,0.8600708433604629,0.8085820326401952,0.9185630125909668,0.27110515810055813,0.5806420785370894,0.656530612244898
LogisticRegression'>,Test,0.7531590031590032,0.8456261661727582,0.805488761108207,0.8899734319048169,0.23763786786345298,0.5806420785370894,0.676734693877551
LogisticRegression'>,Test,0.7236749736749737,0.8230003934573661,0.8015108386249179,0.8456740210234492,0.19538396274811576,0.5806420785370894,0.6969387755102041
LogisticRegression'>,Test,0.6864250614250614,0.7922927141154931,0.7973676513600468,0.7872819683493127,0.1528458063974324,0.5806420785370894,0.7171428571428571
LogisticRegression'>,Test,0.63500351000351,0.7461320150141901,0.791006146878033,0.7060760078549151,0.10434175517957156,0.5806420785370894,0.7373469387755102
LogisticRegression'>,Test,0.5754650754650754,0.6849029568841997,0.7851276691055696,0.6073697585768743,0.06588147678219247,0.5806420785370894,0.7575510204081632
LogisticRegression'>,Test,0.5058792558792559,0.6006666193886958,0.7779206465833945,0.4891994917407878,0.03411779899267853,0.5806420785370894,0.7777551020408163
LogisticRegression'>,Test,0.42971217971217973,0.48498296219985737,0.7723372034326098,0.3534711793923992,0.015230442866386529,0.5806420785370894,0.7979591836734694
LogisticRegression'>,Test,0.3703053703053703,0.3663016601907453,0.7776527934008249,0.23957491047707058,0.013203153890609887,0.5806420785370894,0.8181632653061224
LogisticRegression'>,Test,0.32779045279045277,0.26655177366077837,0.7787412587412588,0.1607947325863463,0.008829674420196332,0.5806420785370894,0.8383673469387755
LogisticRegression'>,Test,0.29532292032292035,0.18135480911361437,0.7718004338394794,0.10274922028416311,0.0034747114099393794,0.5806420785370894,0.8585714285714285
LogisticRegression'>,Test,0.26886626886626885,0.10418234598430276,0.7523291925465838,0.05596627007046321,-0.0011333560654032127,0.5806420785370894,0.8787755102040816
LogisticRegression'>,Test,0.2533783783783784,0.049170251997541485,0.7547169811320755,0.025412960609911054,-0.0003382954155355389,0.5806420785370894,0.8989795918367347
LogisticRegression'>,Test,0.24662162162162163,0.022653537480790027,0.7803921568627451,0.011493589003118863,0.0006156140348313466,0.5806420785370894,0.9191836734693878
LogisticRegression'>,Test,0.24324324324324326,0.010782289515944024,0.7704918032786885,0.005429132493935543,0.0001533152921147085,0.5806420785370894,0.9393877551020408
LogisticRegression'>,Test,0.24122499122499122,0.00391659947010713,0.7083333333333334,0.001963728774402218,-0.0002849569103167138,0.5806420785370894,0.9595918367346938
LogisticRegression'>,Test,0.24078624078624078,0.0015002885170225045,0.8125,0.0007508374725655539,9.772043655587037e-05,0.5806420785370894,0.9797959183673469
LogisticRegression'>,Test,0.24034749034749034,0.0,0.0,0.0,0.0,0.5806420785370894,1.0
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.01
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.030204081632653063
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.05040816326530612
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.07061224489795918
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.09081632653061224
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.11102040816326529
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.13122448979591836
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.15142857142857144
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.1716326530612245
RandomForestClassifier'>,Train,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.19183673469387755
RandomForestClassifier'>,Train,0.7632502632502632,0.8651741542151817,0.7624185309142153,0.9999422432713411,0.02275085658345566,0.9010084200411759,0.2120408163265306
RandomForestClassifier'>,Train,0.7715426465426466,0.869272677060581,0.7688413198916374,0.9998844865426822,0.07362087719412713,0.9010084200411759,0.23224489795918368
RandomForestClassifier'>,Train,0.7755791505791506,0.8712851355091976,0.7719955406911929,0.9998844865426822,0.09765840112494295,0.9010084200411759,0.2524489795918367
RandomForestClassifier'>,Train,0.7764566514566514,0.8717238601173243,0.7726846686007588,0.9998844865426822,0.10283043144677573,0.9010084200411759,0.2726530612244898
RandomForestClassifier'>,Train,0.7814145314145314,0.8742109781346262,0.7766014713798672,0.9998844865426822,0.1317006403544424,0.9010084200411759,0.29285714285714287
RandomForestClassifier'>,Train,0.7908476658476659,0.8789825086948795,0.7841645151062191,0.9998844865426822,0.18503111778817982,0.9010084200411759,0.3130612244897959
RandomForestClassifier'>,Train,0.7972095472095472,0.8822240342472735,0.78937528499772,0.9998267298140233,0.21999998696848522,0.9010084200411759,0.333265306122449
RandomForestClassifier'>,Train,0.8006756756756757,0.883979875884261,0.792336217552534,0.9995957028993878,0.23913304245065703,0.9010084200411759,0.35346938775510206
RandomForestClassifier'>,Train,0.8028694278694278,0.8850924528784431,0.7942350943223023,0.9994224327134111,0.25115437865936663,0.9010084200411759,0.3736734693877551
RandomForestClassifier'>,Train,0.8058529308529309,0.8866227676855671,0.7967764218282294,0.9993069192560934,0.2670554344187045,0.9010084200411759,0.39387755102040817
RandomForestClassifier'>,Train,0.807958932958933,0.8877030043358904,0.7985966855929465,0.9991914057987755,0.2782343643804087,0.9010084200411759,0.4140816326530612
RandomForestClassifier'>,Train,0.8133555633555634,0.8904568161919967,0.8034386617100372,0.9986138385121867,0.30700314362161807,0.9010084200411759,0.4342857142857143
RandomForestClassifier'>,Train,0.8301158301158301,0.8984100330587185,0.823125,0.9888529513688344,0.4054470020619828,0.9010084200411759,0.45448979591836736
RandomForestClassifier'>,Train,0.8403387153387153,0.9032823920265781,0.8366402442026488,0.9814600901004967,0.46219521693766574,0.9010084200411759,0.4746938775510204
RandomForestClassifier'>,Train,0.8463057213057213,0.9055922382428243,0.8489212268202718,0.9703707981979901,0.5021626267911117,0.9010084200411759,0.49489795918367346
RandomForestClassifier'>,Train,0.8483239733239734,0.9060368024788671,0.8557272680597628,0.962631396557699,0.5198275083064318,0.9010084200411759,0.5151020408163265
RandomForestClassifier'>,Train,0.8498595998595999,0.9064771795572562,0.860344469807014,0.9578375880790112,0.531481669436656,0.9010084200411759,0.5353061224489796
RandomForestClassifier'>,Train,0.8503861003861004,0.9065241228070177,0.8627256600229574,0.9550075083747257,0.5367477244939547,0.9010084200411759,0.5555102040816327
RandomForestClassifier'>,Train,0.851965601965602,0.9070830579422781,0.866880724286767,0.951195564283239,0.5470072754322624,0.9010084200411759,0.5757142857142857
RandomForestClassifier'>,Train,0.8534134784134784,0.9061648644853251,0.8819638073369417,0.9317315467251935,0.5725102405336662,0.9010084200411759,0.5959183673469388
RandomForestClassifier'>,Train,0.8471393471393471,0.9002405222769443,0.8926746166950597,0.9079357745177313,0.5735116252580017,0.9010084200411759,0.6161224489795918
RandomForestClassifier'>,Train,0.8382765882765882,0.8916073634064577,0.9082195063503474,0.8755920064687536,0.5736638841898991,0.9010084200411759,0.6363265306122449
RandomForestClassifier'>,Train,0.8162951912951913,0.8716707021791767,0.9286227388493437,0.8213006815293982,0.5527608772532171,0.9010084200411759,0.656530612244898
RandomForestClassifier'>,Train,0.790057915057915,0.8487434803224276,0.9374345366943649,0.7753840822455816,0.5155427659386084,0.9010084200411759,0.676734693877551
RandomForestClassifier'>,Train,0.7680326430326431,0.8284833738848337,0.9450817852120494,0.7374956682453506,0.48658288142180084,0.9010084200411759,0.6969387755102041
RandomForestClassifier'>,Train,0.7525447525447525,0.8137999339716078,0.9498304562268804,0.711851680720804,0.4666917848279004,0.9010084200411759,0.7171428571428571
RandomForestClassifier'>,Train,0.7476746226746227,0.8086635392753768,0.9537000706270109,0.7019175233914751,0.4623473027738849,0.9010084200411759,0.7373469387755102
RandomForestClassifier'>,Train,0.7388118638118638,0.7997847509501227,0.9574039777759884,0.6867275037541873,0.4520813206819332,0.9010084200411759,0.7575510204081632
RandomForestClassifier'>,Train,0.7283257283257283,0.7894879989120827,0.9595867768595041,0.6706133764583574,0.4386427692346465,0.9010084200411759,0.7777551020408163
RandomForestClassifier'>,Train,0.7247718497718497,0.7853403141361257,0.9635569737173566,0.6627584613607486,0.43636770786301293,0.9010084200411759,0.7979591836734694
RandomForestClassifier'>,Train,0.7175763425763426,0.7773665825061392,0.9688766272954565,0.6490701166685919,0.429878767640571,0.9010084200411759,0.8181632653061224
RandomForestClassifier'>,Train,0.7080554580554581,0.7671961374291512,0.9730209442669506,0.6332447730160564,0.41949689771556,0.9010084200411759,0.8383673469387755
RandomForestClassifier'>,Train,0.6963846963846964,0.754488043709643,0.9780169242089772,0.6141272958299642,0.40693081035935297,0.9010084200411759,0.8585714285714285
RandomForestClassifier'>,Train,0.672911547911548,0.729174991826207,0.9826691471653775,0.5796465288206076,0.37928473781033223,0.9010084200411759,0.8787755102040816
RandomForestClassifier'>,Train,0.6224991224991225,0.6719536373341466,0.9885573255553063,0.5089522929421277,0.32171402325383913,0.9010084200411759,0.8989795918367347
RandomForestClassifier'>,Train,0.5667778167778168,0.6031350482315113,0.9916732751784298,0.4333487351276424,0.26230514965389273,0.9010084200411759,0.9191836734693878
RandomForestClassifier'>,Train,0.4463846963846964,0.42728758169934644,0.9976685036032217,0.2718609217973894,0.15109870628130884,0.9010084200411759,0.9393877551020408
RandomForestClassifier'>,Train,0.34683222183222184,0.24603697138516079,0.9991772932949403,0.1402910939124408,0.07255175253794077,0.9010084200411759,0.9595918367346938
RandomForestClassifier'>,Train,0.24034749034749034,0.0,0.0,0.0,0.0,0.9010084200411759,0.9797959183673469
RandomForestClassifier'>,Train,0.24034749034749034,0.0,0.0,0.0,0.0,0.9010084200411759,1.0
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.01
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.030204081632653063
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.05040816326530612
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.07061224489795918
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.09081632653061224
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.11102040816326529
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.13122448979591836
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.15142857142857144
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.1716326530612245
RandomForestClassifier'>,Test,0.7596525096525096,0.8634119583104772,0.7596525096525096,1.0,0.0,0.9010084200411759,0.19183673469387755
RandomForestClassifier'>,Test,0.7632502632502632,0.8651741542151817,0.7624185309142153,0.9999422432713411,0.02275085658345566,0.9010084200411759,0.2120408163265306
RandomForestClassifier'>,Test,0.7715426465426466,0.869272677060581,0.7688413198916374,0.9998844865426822,0.07362087719412713,0.9010084200411759,0.23224489795918368
RandomForestClassifier'>,Test,0.7755791505791506,0.8712851355091976,0.7719955406911929,0.9998844865426822,0.09765840112494295,0.9010084200411759,0.2524489795918367
RandomForestClassifier'>,Test,0.7764566514566514,0.8717238601173243,0.7726846686007588,0.9998844865426822,0.10283043144677573,0.9010084200411759,0.2726530612244898
RandomForestClassifier'>,Test,0.7814145314145314,0.8742109781346262,0.7766014713798672,0.9998844865426822,0.1317006403544424,0.9010084200411759,0.29285714285714287
RandomForestClassifier'>,Test,0.7908476658476659,0.8789825086948795,0.7841645151062191,0.9998844865426822,0.18503111778817982,0.9010084200411759,0.3130612244897959
RandomForestClassifier'>,Test,0.7972095472095472,0.8822240342472735,0.78937528499772,0.9998267298140233,0.21999998696848522,0.9010084200411759,0.333265306122449
